
0	0	7	1000	2	20	5.0	2.0	100.0	
0	1	7	1000	2	20	2.0	2.0	100.0	
0	2	7	1000	2	20	4.0	2.0	100.0	
0	3	7	1000	2	20	2.0	2.0	100.0	
0	4	7	1000	2	20	2.0	2.0	100.0	
0	0	7	1000	5	20	8.0	5.0	100.0	
0	1	7	1000	5	20	5.0	5.0	100.0	
0	2	7	1000	5	20	5.0	5.0	100.0	
0	3	7	1000	5	20	6.0	5.0	100.0	
0	4	7	1000	5	20	5.0	5.0	100.0	
0	0	7	1000	10	20	26.0	10.0	100.0	
0	1	7	1000	10	20	73.0	7.0	70.0	
0	2	7	1000	10	20	38.0	10.0	100.0	
0	3	7	1000	10	20	60.0	8.0	80.0	
0	4	7	1000	10	20	51.0	9.0	90.0	
0	0	7	1000	15	20	105.0	11.0	73.33333333333333	
0	1	7	1000	15	20	109.0	9.0	60.0	
0	2	7	1000	15	20	94.0	10.0	66.66666666666666	
0	3	7	1000	15	20	71.0	9.0	60.0	
0	4	7	1000	15	20	84.0	7.0	46.666666666666664	
0	0	7	1000	20	20	151.0	9.0	45.0	
0	1	7	1000	20	20	128.0	8.0	40.0	
0	2	7	1000	20	20	153.0	9.0	45.0	
0	3	7	1000	20	20	118.0	8.0	40.0	
0	4	7	1000	20	20	138.0	8.0	40.0	
